dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,VQNomos,10,210,61.5622,1,estimated_over_nomos
Crime,VQNomos,10,211,59.8782,1,estimated_over_nomos
Crime,VQNomos,10,212,57.493,1,estimated_over_nomos
Crime,VQNomos,10,213,59.2098,1,estimated_over_nomos
Crime,VQNomos,10,214,64.9537,1,estimated_over_nomos
Crime,VQNomos,10,215,66.2823,1,estimated_over_nomos
Crime,VQNomos,10,216,64.7268,1,estimated_over_nomos
Crime,VQNomos,10,217,61.9966,1,estimated_over_nomos
Crime,VQNomos,10,218,58.768,1,estimated_over_nomos
Crime,VQNomos,10,219,58.4648,1,estimated_over_nomos
Crime,VQNomos,10,220,62.6153,1,estimated_over_nomos
Crime,VQNomos,10,221,61.404,1,estimated_over_nomos
Crime,VQNomos,10,222,75.3939,1,estimated_over_nomos
Crime,VQNomos,10,223,75.202,1,estimated_over_nomos
Crime,VQNomos,10,224,81.7317,1,estimated_over_nomos
Crime,VQNomos,10,225,72.122,1,estimated_over_nomos
Crime,VQNomos,10,226,214.465,1,estimated_over_nomos
Crime,VQNomos,10,227,77.8868,1,estimated_over_nomos
Crime,VQNomos,10,228,72.294,1,estimated_over_nomos
Crime,VQNomos,10,229,65.9654,1,estimated_over_nomos
Crime,VQNomos,10,230,136.768,1,estimated_over_nomos
Crime,VQNomos,10,231,75.4503,1,estimated_over_nomos
Crime,VQNomos,10,232,67.7574,1,estimated_over_nomos
Crime,VQNomos,10,233,66.4756,1,estimated_over_nomos
Crime,VQNomos,10,234,67.5038,1,estimated_over_nomos
Crime,VQNomos,10,235,66.4955,1,estimated_over_nomos
Crime,VQNomos,10,236,67.783,1,estimated_over_nomos
Crime,VQNomos,10,237,65.0216,1,estimated_over_nomos
Crime,VQNomos,10,238,65.0461,1,estimated_over_nomos
Crime,VQNomos,10,239,66.1106,1,estimated_over_nomos
Crime,VQNomos,10,240,65.3314,1,estimated_over_nomos
Crime,VQNomos,10,241,66.9298,1,estimated_over_nomos
Crime,VQNomos,10,242,96.0708,1,estimated_over_nomos
Crime,VQNomos,10,243,74.861,1,estimated_over_nomos
Crime,VQNomos,10,244,81.5366,1,estimated_over_nomos
Crime,VQNomos,10,245,78.6382,1,estimated_over_nomos
Crime,VQNomos,10,246,82.479,1,estimated_over_nomos
Crime,VQNomos,10,247,82.4707,1,estimated_over_nomos
Crime,VQNomos,10,248,75.5387,1,estimated_over_nomos
Crime,VQNomos,10,249,74.1268,1,estimated_over_nomos
Crime,VQNomos,10,250,65.4941,1,estimated_over_nomos
Crime,VQNomos,10,251,75.3958,1,estimated_over_nomos
Crime,VQNomos,10,252,73.0294,1,estimated_over_nomos
Crime,VQNomos,10,253,65.6988,1,estimated_over_nomos
Crime,VQNomos,10,254,65.3913,1,estimated_over_nomos
Crime,VQNomos,10,255,71.5526,1,estimated_over_nomos
Crime,VQNomos,10,256,66.7071,1,estimated_over_nomos
Crime,VQNomos,10,257,67.3321,1,estimated_over_nomos
Crime,VQNomos,10,258,65.7026,1,estimated_over_nomos
Crime,VQNomos,10,259,64.9195,1,estimated_over_nomos
Crime,VQNomos,10,260,65.3516,1,estimated_over_nomos
Crime,VQNomos,10,261,65.2048,1,estimated_over_nomos
Crime,VQNomos,10,262,64.2172,1,estimated_over_nomos
Crime,VQNomos,10,263,71.4611,1,estimated_over_nomos
Crime,VQNomos,10,264,69.2799,1,estimated_over_nomos
Crime,VQNomos,10,265,65.9971,1,estimated_over_nomos
Crime,VQNomos,10,266,69.1985,1,estimated_over_nomos
Crime,VQNomos,10,267,77.1281,1,estimated_over_nomos
