dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Crime,Nomos,376,16644,4.72871,1
Crime,Nomos,377,16644,4.84029,1
Crime,Nomos,378,16644,4.62692,1
Crime,Nomos,379,16644,4.62913,1
Crime,Nomos,380,16644,4.77379,1
Crime,Nomos,381,16644,4.72446,1
Crime,Nomos,382,16644,4.61296,1
Crime,Nomos,383,16644,4.70437,1
Crime,Nomos,384,16644,4.84863,1
Crime,Nomos,385,16644,4.82458,1
Crime,Nomos,386,16644,4.62671,1
Crime,Nomos,387,16644,4.90017,1
Crime,Nomos,388,16644,4.89079,1
Crime,Nomos,389,16644,4.59842,1
Crime,Nomos,390,16644,4.71142,1
Crime,Nomos,391,16644,4.77475,1
Crime,Nomos,392,16644,4.62742,1
Crime,Nomos,393,16644,4.63779,1
Crime,Nomos,394,16644,4.92813,1
Crime,Nomos,395,16644,4.65454,1
Crime,Nomos,396,16644,4.85246,1
Crime,Nomos,397,16644,4.71217,1
Crime,Nomos,398,16644,4.73458,1
Crime,Nomos,399,16644,4.64058,1
Crime,Nomos,400,16644,4.843,1
Crime,Nomos,401,16644,4.78862,1
Crime,Nomos,402,16644,4.82762,1
Crime,Nomos,403,16644,4.82758,1
Crime,Nomos,404,16644,4.76546,1
Crime,Nomos,405,16644,4.72696,1
Crime,Nomos,406,16644,4.605,1
Crime,Nomos,407,16644,4.78596,1
Crime,Nomos,408,16644,4.77871,1
Crime,Nomos,409,16644,4.6455,1
Crime,Nomos,410,16644,4.8345,1
Crime,Nomos,411,16644,4.65442,1
Crime,Nomos,412,16644,4.58817,1
Crime,Nomos,413,16644,4.81013,1
Crime,Nomos,414,16644,4.80708,1
Crime,Nomos,415,16644,4.6475,1
Crime,Nomos,416,16644,4.64221,1
Crime,Nomos,417,16644,4.73517,1
Crime,Nomos,418,16644,4.69467,1
Crime,Nomos,419,16644,4.70271,1
Crime,Nomos,420,16644,4.58784,1
Crime,Nomos,421,16644,4.71275,1
Crime,Nomos,422,16644,4.73288,1
Crime,Nomos,423,16644,4.71725,1
Crime,Nomos,424,16644,4.81912,1
Crime,Nomos,425,16644,4.8185,1
Crime,Nomos,426,16644,4.71517,1
Crime,Nomos,427,16644,4.5815,1
Crime,Nomos,428,16644,4.60229,1
Crime,Nomos,429,16644,4.5715,1
Crime,Nomos,430,16644,4.74838,1
Crime,Nomos,431,16644,4.70008,1
Crime,Nomos,432,16644,4.87854,1
Crime,Nomos,433,16644,4.75412,1
Crime,Nomos,434,16644,4.8625,1
Crime,Nomos,435,16644,4.60229,1
Crime,Nomos,436,16644,4.50988,1
Crime,Nomos,437,16644,4.72542,1
Crime,Nomos,438,16644,4.58117,1
Crime,Nomos,439,16644,4.68575,1
Crime,Nomos,440,16644,4.64329,1
Crime,Nomos,441,16644,4.60583,1
Crime,Nomos,442,16644,4.85442,1
Crime,Nomos,443,16644,4.72696,1
Crime,Nomos,444,16644,4.73067,1
Crime,Nomos,445,16644,4.61808,1
Crime,Nomos,446,16644,5.01987,1
Crime,Nomos,447,16644,4.64533,1
Crime,Nomos,448,16644,4.632,1
Crime,Nomos,449,16644,4.824,1
Crime,Nomos,450,16644,4.81125,1
Crime,Nomos,451,16644,4.619,1
Crime,Nomos,452,16644,4.73437,1
Crime,Nomos,453,16644,4.63338,1
Crime,Nomos,454,16644,4.69967,1
Crime,Nomos,455,16644,4.83367,1
Crime,Nomos,456,16644,4.57971,1
Crime,Nomos,457,16644,4.80075,1
Crime,Nomos,458,16644,4.60425,1
Crime,Nomos,459,16644,4.75083,1
Crime,Nomos,460,16644,4.88596,1
Crime,Nomos,461,16644,4.86817,1
Crime,Nomos,462,16644,4.76121,1
Crime,Nomos,463,16644,4.66129,1
Crime,Nomos,464,16644,4.65283,1
Crime,Nomos,465,16644,4.70883,1
Crime,Nomos,466,16644,4.72671,1
Crime,Nomos,467,16644,4.76392,1
Crime,Nomos,468,16644,4.62212,1
Crime,Nomos,469,16644,4.75363,1
Crime,Nomos,470,16644,4.92404,1
Crime,Nomos,471,16644,4.82008,1
Crime,Nomos,472,16644,4.82975,1
Crime,Nomos,473,16644,4.80146,1
Crime,Nomos,474,16644,4.71796,1
Crime,Nomos,475,16644,4.90642,1
Crime,Nomos,476,16644,4.78933,1
Crime,Nomos,477,16644,4.64675,1
Crime,Nomos,478,16644,4.75113,1
Crime,Nomos,479,16644,5.00754,1
Crime,Nomos,480,16644,4.76925,1
Crime,Nomos,481,16644,4.7375,1
Crime,Nomos,482,16644,4.71492,1
Crime,Nomos,483,16644,4.86196,1
Crime,Nomos,484,16644,4.72912,1
Crime,Nomos,485,16644,4.64288,1
Crime,Nomos,486,16644,4.83154,1
Crime,Nomos,487,16644,4.53438,1
Crime,Nomos,488,16644,4.59258,1
Crime,Nomos,489,16644,4.60613,1
Crime,Nomos,490,16644,4.82167,1
Crime,Nomos,491,16644,4.63825,1
Crime,Nomos,492,16644,4.65317,1
