dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Crime,VQNomos,452,16644,5.39479,1
Crime,VQNomos,453,16644,4.99508,1
Crime,VQNomos,454,16644,5.21492,1
Crime,VQNomos,455,16644,5.0935,1
Crime,VQNomos,456,16644,5.1325,1
Crime,VQNomos,457,16644,4.97858,1
Crime,VQNomos,458,16644,4.972,1
Crime,VQNomos,459,16644,5.13275,1
Crime,VQNomos,460,16644,5.18833,1
Crime,VQNomos,461,16644,5.06917,1
Crime,VQNomos,462,16644,5.1195,1
Crime,VQNomos,463,16644,4.98471,1
Crime,VQNomos,464,16644,4.96387,1
Crime,VQNomos,465,16644,5.12317,1
Crime,VQNomos,466,16644,4.97363,1
Crime,VQNomos,467,16644,5.07888,1
Crime,VQNomos,468,16644,5.27029,1
Crime,VQNomos,469,16644,5.13579,1
Crime,VQNomos,470,16644,4.994,1
Crime,VQNomos,471,16644,5.22263,1
Crime,VQNomos,472,16644,5.07883,1
Crime,VQNomos,473,16644,5.151,1
Crime,VQNomos,474,16644,4.96275,1
Crime,VQNomos,475,16644,5.26371,1
Crime,VQNomos,476,16644,5.18808,1
Crime,VQNomos,477,16644,5.21908,1
Crime,VQNomos,478,16644,5.16592,1
Crime,VQNomos,479,16644,5.1495,1
Crime,VQNomos,480,16644,5.21004,1
Crime,VQNomos,481,16644,5.17221,1
Crime,VQNomos,482,16644,5.01167,1
Crime,VQNomos,483,16644,5.031,1
Crime,VQNomos,484,16644,5.07479,1
Crime,VQNomos,485,16644,5.2415,1
Crime,VQNomos,486,16644,5.27562,1
Crime,VQNomos,487,16644,5.23121,1
Crime,VQNomos,488,16644,5.30275,1
Crime,VQNomos,489,16644,5.12029,1
Crime,VQNomos,490,16644,5.15667,1
Crime,VQNomos,491,16644,5.15792,1
Crime,VQNomos,492,16644,5.14766,1
Crime,VQNomos,493,16644,5.12258,1
Crime,VQNomos,494,16644,5.37267,1
Crime,VQNomos,495,16644,4.96854,1
Crime,VQNomos,496,16644,5.17783,1
Crime,VQNomos,497,16644,5.23171,1
Crime,VQNomos,498,16644,4.95679,1
Crime,VQNomos,499,16644,5.18013,1
Crime,VQNomos,500,16644,5.20613,1
Crime,VQNomos,501,16644,5.30113,1
Crime,VQNomos,502,16644,5.273,1
Crime,VQNomos,503,16644,5.38504,1
Crime,VQNomos,504,16644,5.47062,1
Crime,VQNomos,505,16644,5.27338,1
Crime,VQNomos,506,16644,5.13954,1
Crime,VQNomos,507,16644,5.60579,1
Crime,VQNomos,508,16644,5.51971,1
Crime,VQNomos,509,16644,5.15142,1
Crime,VQNomos,510,16644,5.10979,1
Crime,VQNomos,511,16644,5.01933,1
Crime,VQNomos,512,16644,5.209,1
Crime,VQNomos,513,16644,5.08296,1
Crime,VQNomos,514,16644,5.30533,1
Crime,VQNomos,515,16644,5.21046,1
Crime,VQNomos,516,16644,5.00058,1
Crime,VQNomos,517,16644,5.25354,1
Crime,VQNomos,518,16644,5.21892,1
Crime,VQNomos,519,16644,4.98171,1
Crime,VQNomos,520,16644,5.17129,1
Crime,VQNomos,521,16644,4.98879,1
Crime,VQNomos,522,16644,5.00038,1
Crime,VQNomos,523,16644,5.09713,1
Crime,VQNomos,524,16644,5.12662,1
Crime,VQNomos,525,16644,5.03208,1
Crime,VQNomos,526,16644,5.09588,1
Crime,VQNomos,527,16644,5.19333,1
Crime,VQNomos,528,16644,5.05563,1
Crime,VQNomos,529,16644,5.18183,1
Crime,VQNomos,530,16644,5.19708,1
Crime,VQNomos,531,16644,4.93367,1
Crime,VQNomos,532,16644,5.07479,1
Crime,VQNomos,533,16644,5.05796,1
Crime,VQNomos,534,16644,4.99913,1
Crime,VQNomos,535,16644,5.01763,1
Crime,VQNomos,536,16644,5.17175,1
Crime,VQNomos,537,16644,5.10504,1
Crime,VQNomos,538,16644,5.24896,1
Crime,VQNomos,539,16644,4.97608,1
Crime,VQNomos,540,16644,5.4265,1
Crime,VQNomos,541,16644,5.25792,1
Crime,VQNomos,542,16644,5.02521,1
Crime,VQNomos,543,16644,5.23433,1
Crime,VQNomos,544,16644,5.04325,1
Crime,VQNomos,545,16644,5.07512,1
Crime,VQNomos,546,16644,5.33817,1
Crime,VQNomos,547,16644,5.13625,1
Crime,VQNomos,548,16644,5.03121,1
Crime,VQNomos,549,16644,5.16033,1
Crime,VQNomos,550,16644,5.03004,1
Crime,VQNomos,551,16644,5.18254,1
Crime,VQNomos,552,16644,5.19879,1
Crime,VQNomos,553,16644,5.09967,1
Crime,VQNomos,554,16644,4.96758,1
Crime,VQNomos,555,16644,5.06225,1
Crime,VQNomos,556,16644,5.25271,1
Crime,VQNomos,557,16644,5.25725,1
Crime,VQNomos,558,16644,4.95792,1
Crime,VQNomos,559,16644,5.08842,1
Crime,VQNomos,560,16644,5.06792,1
Crime,VQNomos,561,16644,5.09046,1
Crime,VQNomos,562,16644,5.08367,1
Crime,VQNomos,563,16644,4.97758,1
Crime,VQNomos,564,16644,4.98,1
Crime,VQNomos,565,16644,4.99554,1
Crime,VQNomos,566,16644,5.10279,1
Crime,VQNomos,567,16644,5.04229,1
Crime,VQNomos,568,16644,5.23608,1
Crime,VQNomos,569,16644,5.29563,1
Crime,VQNomos,570,16644,5.83829,1
Crime,VQNomos,571,16644,5.05133,1
Crime,VQNomos,572,16644,5.36467,1
Crime,VQNomos,573,16644,5.30354,1
Crime,VQNomos,574,16644,5.15742,1
Crime,VQNomos,575,16644,5.28571,1
Crime,VQNomos,576,16644,5.18571,1
Crime,VQNomos,577,16644,5.17438,1
Crime,VQNomos,578,16644,5.11433,1
Crime,VQNomos,579,16644,5.14071,1
Crime,VQNomos,580,16644,5.245,1
Crime,VQNomos,581,16644,5.24267,1
Crime,VQNomos,582,16644,5.42967,1
Crime,VQNomos,583,16644,5.16096,1
Crime,VQNomos,584,16644,5.24992,1
Crime,VQNomos,585,16644,5.26158,1
Crime,VQNomos,586,16644,5.19146,1
Crime,VQNomos,587,16644,5.04521,1
Crime,VQNomos,588,16644,5.63467,1
Crime,VQNomos,589,16644,5.17646,1
Crime,VQNomos,590,16644,5.12279,1
Crime,VQNomos,591,16644,5.11613,1
Crime,VQNomos,592,16644,5.06938,1
Crime,VQNomos,593,16644,5.06504,1
Crime,VQNomos,594,16644,5.17129,1
Crime,VQNomos,595,16644,5.04883,1
Crime,VQNomos,596,16644,5.03787,1
Crime,VQNomos,597,16644,5.03158,1
Crime,VQNomos,598,16644,5.00196,1
Crime,VQNomos,599,16644,5.08375,1
Crime,VQNomos,600,16644,5.06787,1
Crime,VQNomos,601,16644,5.06342,1
Crime,VQNomos,602,16644,5.114,1
Crime,VQNomos,603,16644,5.36496,1
Crime,VQNomos,604,16644,5.16333,1
Crime,VQNomos,605,16644,5.1815,1
Crime,VQNomos,606,16644,5.29271,1
Crime,VQNomos,607,16644,5.27779,1
Crime,VQNomos,608,16644,5.15042,1
Crime,VQNomos,609,16644,5.19396,1
Crime,VQNomos,610,16644,5.37471,1
Crime,VQNomos,611,16644,5.24092,1
Crime,VQNomos,612,16644,5.02892,1
Crime,VQNomos,613,16644,5.27554,1
Crime,VQNomos,614,16644,5.24121,1
Crime,VQNomos,615,16644,5.19646,1
Crime,VQNomos,616,16644,5.31179,1
Crime,VQNomos,617,16644,5.11604,1
Crime,VQNomos,618,16644,5.09308,1
Crime,VQNomos,619,16644,5.16263,1
Crime,VQNomos,620,16644,5.15671,1
Crime,VQNomos,621,16644,5.00292,1
Crime,VQNomos,622,16644,5.29875,1
Crime,VQNomos,623,16644,5.01467,1
Crime,VQNomos,624,16644,5.2415,1
Crime,VQNomos,625,16644,5.31754,1
Crime,VQNomos,626,16644,5.28654,1
Crime,VQNomos,627,16644,5.20079,1
Crime,VQNomos,628,16644,5.25371,1
Crime,VQNomos,629,16644,5.07841,1
Crime,VQNomos,630,16644,5.11987,1
Crime,VQNomos,631,16644,5.14358,1
