dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,MC-ODXT,252,9738,3.73179,1
Wiki,MC-ODXT,253,9738,3.75017,1
Wiki,MC-ODXT,254,9738,3.73446,1
Wiki,MC-ODXT,255,9738,3.80187,1
Wiki,MC-ODXT,256,9738,3.75567,1
Wiki,MC-ODXT,257,9738,3.78433,1
Wiki,MC-ODXT,258,9738,3.92129,1
Wiki,MC-ODXT,259,9738,3.81808,1
Wiki,MC-ODXT,260,9738,3.82771,1
Wiki,MC-ODXT,261,9738,3.78008,1
Wiki,MC-ODXT,262,9738,3.78979,1
Wiki,MC-ODXT,263,9738,4.26542,1
Wiki,MC-ODXT,264,9738,3.84571,1
Wiki,MC-ODXT,265,9738,3.96979,1
Wiki,MC-ODXT,266,9738,3.98942,1
Wiki,MC-ODXT,267,9738,3.78979,1
Wiki,MC-ODXT,268,9738,3.77142,1
Wiki,MC-ODXT,269,9738,3.77442,1
Wiki,MC-ODXT,270,9738,3.8015,1
Wiki,MC-ODXT,271,9738,3.92283,1
Wiki,MC-ODXT,272,9738,3.76983,1
Wiki,MC-ODXT,273,9738,3.75462,1
Wiki,MC-ODXT,274,9738,3.76788,1
Wiki,MC-ODXT,275,9738,3.76846,1
Wiki,MC-ODXT,276,9738,3.77358,1
Wiki,MC-ODXT,277,9738,3.7825,1
Wiki,MC-ODXT,278,9738,3.74567,1
Wiki,MC-ODXT,279,9738,3.80829,1
Wiki,MC-ODXT,280,9738,3.79896,1
Wiki,MC-ODXT,281,9738,3.79267,1
Wiki,MC-ODXT,282,9738,3.80379,1
Wiki,MC-ODXT,283,9738,3.88392,1
Wiki,MC-ODXT,284,9738,3.81617,1
Wiki,MC-ODXT,285,9738,3.81054,1
Wiki,MC-ODXT,286,9738,3.99004,1
Wiki,MC-ODXT,287,9738,3.81137,1
Wiki,MC-ODXT,288,9738,3.80821,1
Wiki,MC-ODXT,289,9738,3.82379,1
Wiki,MC-ODXT,290,9738,3.75467,1
Wiki,MC-ODXT,291,9738,3.77879,1
Wiki,MC-ODXT,292,9738,3.80283,1
Wiki,MC-ODXT,293,9738,3.77475,1
Wiki,MC-ODXT,294,9738,3.78208,1
Wiki,MC-ODXT,295,9738,3.87771,1
Wiki,MC-ODXT,296,9738,3.78558,1
Wiki,MC-ODXT,297,9738,3.85358,1
Wiki,MC-ODXT,298,9738,3.79058,1
Wiki,MC-ODXT,299,9738,3.91438,1
Wiki,MC-ODXT,300,9738,3.76713,1
Wiki,MC-ODXT,301,9738,3.84671,1
Wiki,MC-ODXT,302,9738,3.75692,1
Wiki,MC-ODXT,303,9738,3.76138,1
Wiki,MC-ODXT,304,9738,3.76363,1
Wiki,MC-ODXT,305,9738,3.76558,1
Wiki,MC-ODXT,306,9738,3.73404,1
Wiki,MC-ODXT,307,9738,3.8055,1
Wiki,MC-ODXT,308,9738,3.78537,1
Wiki,MC-ODXT,309,9738,4.51992,1
Wiki,MC-ODXT,310,9738,5.15533,1
Wiki,MC-ODXT,311,9738,4.03975,1
Wiki,MC-ODXT,312,9738,3.98354,1
Wiki,MC-ODXT,313,9738,3.99154,1
Wiki,MC-ODXT,314,9738,3.99058,1
Wiki,MC-ODXT,315,9738,4.46738,1
Wiki,MC-ODXT,316,9738,9.64863,1
Wiki,MC-ODXT,317,9738,12.5307,1
Wiki,MC-ODXT,318,9738,3.97096,1
Wiki,MC-ODXT,319,9738,7.0225,1
Wiki,MC-ODXT,320,9738,3.97117,1
Wiki,MC-ODXT,321,9738,3.73212,1
Wiki,MC-ODXT,322,9738,3.72529,1
