dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,VQNomos,10,295,66.8335,1,estimated_over_nomos
Crime,VQNomos,10,296,76.308,1,estimated_over_nomos
Crime,VQNomos,10,297,94.399,1,estimated_over_nomos
Crime,VQNomos,10,298,156.743,1,estimated_over_nomos
Crime,VQNomos,10,299,106.428,1,estimated_over_nomos
Crime,VQNomos,10,300,77.3994,1,estimated_over_nomos
Crime,VQNomos,10,301,90.9695,1,estimated_over_nomos
Crime,VQNomos,10,302,83.5932,1,estimated_over_nomos
Crime,VQNomos,10,303,108.052,1,estimated_over_nomos
Crime,VQNomos,10,304,74.3203,1,estimated_over_nomos
Crime,VQNomos,10,305,89.6248,1,estimated_over_nomos
Crime,VQNomos,10,306,101.163,1,estimated_over_nomos
Crime,VQNomos,10,307,73.9503,1,estimated_over_nomos
Crime,VQNomos,10,308,67.0799,1,estimated_over_nomos
Crime,VQNomos,10,309,65.6372,1,estimated_over_nomos
Crime,VQNomos,10,310,62.0857,1,estimated_over_nomos
Crime,VQNomos,10,311,81.0743,1,estimated_over_nomos
Crime,VQNomos,10,312,71.859,1,estimated_over_nomos
Crime,VQNomos,10,313,66.2184,1,estimated_over_nomos
Crime,VQNomos,10,314,66.3233,1,estimated_over_nomos
Crime,VQNomos,10,315,59.731,1,estimated_over_nomos
Crime,VQNomos,10,316,59.5465,1,estimated_over_nomos
Crime,VQNomos,10,317,57.8758,1,estimated_over_nomos
Crime,VQNomos,10,318,58.0183,1,estimated_over_nomos
Crime,VQNomos,10,319,67.2714,1,estimated_over_nomos
Crime,VQNomos,10,320,68.443,1,estimated_over_nomos
Crime,VQNomos,10,321,77.8193,1,estimated_over_nomos
Crime,VQNomos,10,322,71.4269,1,estimated_over_nomos
Crime,VQNomos,10,323,67.6603,1,estimated_over_nomos
Crime,VQNomos,10,324,65.8586,1,estimated_over_nomos
Crime,VQNomos,10,325,65.6072,1,estimated_over_nomos
Crime,VQNomos,10,326,65.3107,1,estimated_over_nomos
Crime,VQNomos,10,327,543.618,1,estimated_over_nomos
Crime,VQNomos,10,328,169.05,1,estimated_over_nomos
Crime,VQNomos,10,329,99.2093,1,estimated_over_nomos
Crime,VQNomos,10,330,98.9885,1,estimated_over_nomos
Crime,VQNomos,10,331,85.2658,1,estimated_over_nomos
Crime,VQNomos,10,332,100.609,1,estimated_over_nomos
Crime,VQNomos,10,333,101.115,1,estimated_over_nomos
Crime,VQNomos,10,334,95.8483,1,estimated_over_nomos
Crime,VQNomos,10,335,171.055,1,estimated_over_nomos
Crime,VQNomos,10,336,104.25,1,estimated_over_nomos
Crime,VQNomos,10,337,153.774,1,estimated_over_nomos
Crime,VQNomos,10,338,105.812,1,estimated_over_nomos
Crime,VQNomos,10,339,81.1592,1,estimated_over_nomos
Crime,VQNomos,10,340,204.369,1,estimated_over_nomos
Crime,VQNomos,10,341,120.301,1,estimated_over_nomos
Crime,VQNomos,10,342,119.344,1,estimated_over_nomos
Crime,VQNomos,10,343,87.7347,1,estimated_over_nomos
Crime,VQNomos,10,344,84.9245,1,estimated_over_nomos
Crime,VQNomos,10,345,76.8047,1,estimated_over_nomos
Crime,VQNomos,10,346,73.1429,1,estimated_over_nomos
Crime,VQNomos,10,347,74.6287,1,estimated_over_nomos
Crime,VQNomos,10,348,97.5585,1,estimated_over_nomos
Crime,VQNomos,10,349,78.3133,1,estimated_over_nomos
Crime,VQNomos,10,350,81.4697,1,estimated_over_nomos
Crime,VQNomos,10,351,86.4252,1,estimated_over_nomos
Crime,VQNomos,10,352,74.1165,1,estimated_over_nomos
Crime,VQNomos,10,353,73.1202,1,estimated_over_nomos
Crime,VQNomos,10,354,73.4001,1,estimated_over_nomos
Crime,VQNomos,10,355,95.9785,1,estimated_over_nomos
Crime,VQNomos,10,356,86.0602,1,estimated_over_nomos
Crime,VQNomos,10,357,184.873,1,estimated_over_nomos
Crime,VQNomos,10,358,100.931,1,estimated_over_nomos
Crime,VQNomos,10,359,120.255,1,estimated_over_nomos
Crime,VQNomos,10,360,89.8939,1,estimated_over_nomos
Crime,VQNomos,10,361,93.7392,1,estimated_over_nomos
Crime,VQNomos,10,362,100.215,1,estimated_over_nomos
Crime,VQNomos,10,363,84.9235,1,estimated_over_nomos
Crime,VQNomos,10,364,88.594,1,estimated_over_nomos
Crime,VQNomos,10,365,137.881,1,estimated_over_nomos
Crime,VQNomos,10,366,132.615,1,estimated_over_nomos
Crime,VQNomos,10,367,174.725,1,estimated_over_nomos
Crime,VQNomos,10,368,202.017,1,estimated_over_nomos
Crime,VQNomos,10,369,125.646,1,estimated_over_nomos
Crime,VQNomos,10,370,176.943,1,estimated_over_nomos
Crime,VQNomos,10,371,147.128,1,estimated_over_nomos
Crime,VQNomos,10,372,147.092,1,estimated_over_nomos
Crime,VQNomos,10,373,187.241,1,estimated_over_nomos
Crime,VQNomos,10,374,184.371,1,estimated_over_nomos
Crime,VQNomos,10,375,170.16,1,estimated_over_nomos
Crime,VQNomos,10,376,141.351,1,estimated_over_nomos
Crime,VQNomos,10,377,126.023,1,estimated_over_nomos
Crime,VQNomos,10,378,121.843,1,estimated_over_nomos
Crime,VQNomos,10,379,174.787,1,estimated_over_nomos
Crime,VQNomos,10,380,214.693,1,estimated_over_nomos
Crime,VQNomos,10,381,147.357,1,estimated_over_nomos
Crime,VQNomos,10,382,124.84,1,estimated_over_nomos
Crime,VQNomos,10,383,165.806,1,estimated_over_nomos
Crime,VQNomos,10,384,151.548,1,estimated_over_nomos
Crime,VQNomos,10,385,131.44,1,estimated_over_nomos
Crime,VQNomos,10,386,251.628,1,estimated_over_nomos
Crime,VQNomos,10,387,179.623,1,estimated_over_nomos
Crime,VQNomos,10,388,149.545,1,estimated_over_nomos
Crime,VQNomos,10,389,130.043,1,estimated_over_nomos
Crime,VQNomos,10,390,280.618,1,estimated_over_nomos
Crime,VQNomos,10,391,156.114,1,estimated_over_nomos
Crime,VQNomos,10,392,127.422,1,estimated_over_nomos
Crime,VQNomos,10,393,106.994,1,estimated_over_nomos
Crime,VQNomos,10,394,86.2345,1,estimated_over_nomos
Crime,VQNomos,10,395,110.685,1,estimated_over_nomos
Crime,VQNomos,10,396,102.474,1,estimated_over_nomos
Crime,VQNomos,10,397,102.787,1,estimated_over_nomos
Crime,VQNomos,10,398,87.6216,1,estimated_over_nomos
Crime,VQNomos,10,399,89.2183,1,estimated_over_nomos
Crime,VQNomos,10,400,87.2937,1,estimated_over_nomos
Crime,VQNomos,10,401,95.1898,1,estimated_over_nomos
Crime,VQNomos,10,402,104.884,1,estimated_over_nomos
Crime,VQNomos,10,403,124.343,1,estimated_over_nomos
Crime,VQNomos,10,404,93.0942,1,estimated_over_nomos
Crime,VQNomos,10,405,88.2662,1,estimated_over_nomos
Crime,VQNomos,10,406,86.9849,1,estimated_over_nomos
Crime,VQNomos,10,407,87.5514,1,estimated_over_nomos
Crime,VQNomos,10,408,87.4832,1,estimated_over_nomos
Crime,VQNomos,10,409,109.78,1,estimated_over_nomos
Crime,VQNomos,10,410,94.6541,1,estimated_over_nomos
Crime,VQNomos,10,411,89.0942,1,estimated_over_nomos
Crime,VQNomos,10,412,87.8996,1,estimated_over_nomos
Crime,VQNomos,10,413,101.441,1,estimated_over_nomos
Crime,VQNomos,10,414,104.719,1,estimated_over_nomos
Crime,VQNomos,10,415,106.126,1,estimated_over_nomos
Crime,VQNomos,10,416,100.042,1,estimated_over_nomos
Crime,VQNomos,10,417,88.9487,1,estimated_over_nomos
Crime,VQNomos,10,418,124.544,1,estimated_over_nomos
Crime,VQNomos,10,419,136.428,1,estimated_over_nomos
Crime,VQNomos,10,420,130.387,1,estimated_over_nomos
Crime,VQNomos,10,421,114.061,1,estimated_over_nomos
Crime,VQNomos,10,422,102.646,1,estimated_over_nomos
Crime,VQNomos,10,423,100.124,1,estimated_over_nomos
