dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Enron,Nomos,10,343,64.3583,1,measured
Enron,Nomos,10,344,64.3663,1,measured
Enron,Nomos,10,345,64.4538,1,measured
Enron,Nomos,10,346,64.5896,1,measured
Enron,Nomos,10,347,57.4892,1,measured
Enron,Nomos,10,348,63.033,1,measured
Enron,Nomos,10,349,63.7365,1,measured
Enron,Nomos,10,350,64.3647,1,measured
Enron,Nomos,10,351,64.0894,1,measured
Enron,Nomos,10,352,58.0864,1,measured
Enron,Nomos,10,353,62.3715,1,measured
Enron,Nomos,10,354,64.5137,1,measured
Enron,Nomos,10,355,64.3629,1,measured
Enron,Nomos,10,356,63.9978,1,measured
Enron,Nomos,10,357,64.1609,1,measured
Enron,Nomos,10,358,64.1778,1,measured
Enron,Nomos,10,359,64.152,1,measured
Enron,Nomos,10,360,64.1187,1,measured
Enron,Nomos,10,361,58.0995,1,measured
Enron,Nomos,10,362,57.4762,1,measured
Enron,Nomos,10,363,64.2836,1,measured
Enron,Nomos,10,364,63.0279,1,measured
Enron,Nomos,10,365,64.9085,1,measured
Enron,Nomos,10,366,60.4095,1,measured
Enron,Nomos,10,367,57.0951,1,measured
Enron,Nomos,10,368,57.6257,1,measured
Enron,Nomos,10,369,57.2695,1,measured
Enron,Nomos,10,370,57.3907,1,measured
Enron,Nomos,10,371,57.6007,1,measured
Enron,Nomos,10,372,57.6334,1,measured
Enron,Nomos,10,373,57.5626,1,measured
Enron,Nomos,10,374,57.9719,1,measured
Enron,Nomos,10,375,64.3981,1,measured
Enron,Nomos,10,376,64.8507,1,measured
Enron,Nomos,10,377,60.3908,1,measured
Enron,Nomos,10,378,57.2881,1,measured
Enron,Nomos,10,379,57.3068,1,measured
Enron,Nomos,10,380,57.7555,1,measured
Enron,Nomos,10,381,57.4766,1,measured
Enron,Nomos,10,382,58.4043,1,measured
Enron,Nomos,10,383,58.2933,1,measured
Enron,Nomos,10,384,64.4568,1,measured
Enron,Nomos,10,385,64.3248,1,measured
Enron,Nomos,10,386,64.7746,1,measured
Enron,Nomos,10,387,65.3149,1,measured
Enron,Nomos,10,388,74.1978,1,measured
Enron,Nomos,10,389,64.1559,1,measured
Enron,Nomos,10,390,64.4574,1,measured
Enron,Nomos,10,391,63.9984,1,measured
Enron,Nomos,10,392,57.4185,1,measured
Enron,Nomos,10,393,59.7876,1,measured
Enron,Nomos,10,394,64.4943,1,measured
Enron,Nomos,10,395,64.8572,1,measured
Enron,Nomos,10,396,61.4923,1,measured
Enron,Nomos,10,397,57.6777,1,measured
Enron,Nomos,10,398,57.3422,1,measured
Enron,Nomos,10,399,58.1383,1,measured
Enron,Nomos,10,400,57.5612,1,measured
Enron,Nomos,10,401,57.4167,1,measured
Enron,Nomos,10,402,67.334,1,measured
Enron,Nomos,10,403,64.5211,1,measured
Enron,Nomos,10,404,64.2319,1,measured
Enron,Nomos,10,405,64.5791,1,measured
Enron,Nomos,10,406,64.1063,1,measured
Enron,Nomos,10,407,61.5702,1,measured
Enron,Nomos,10,408,57.2574,1,measured
Enron,Nomos,10,409,57.1682,1,measured
Enron,Nomos,10,410,57.4327,1,measured
Enron,Nomos,10,411,57.2037,1,measured
Enron,Nomos,10,412,57.5359,1,measured
Enron,Nomos,10,413,74.3957,1,measured
Enron,Nomos,10,414,67.7682,1,measured
Enron,Nomos,10,415,65.7358,1,measured
Enron,Nomos,10,416,67.9785,1,measured
Enron,Nomos,10,417,64.2456,1,measured
Enron,Nomos,10,418,63.95,1,measured
Enron,Nomos,10,419,57.3188,1,measured
Enron,Nomos,10,420,57.408,1,measured
Enron,Nomos,10,421,58.8341,1,measured
Enron,Nomos,10,422,57.6506,1,measured
Enron,Nomos,10,423,57.8346,1,measured
Enron,Nomos,10,424,77.4935,1,measured
Enron,Nomos,10,425,64.4783,1,measured
Enron,Nomos,10,426,64.6345,1,measured
Enron,Nomos,10,427,64.2227,1,measured
Enron,Nomos,10,428,60.1822,1,measured
Enron,Nomos,10,429,57.3039,1,measured
Enron,Nomos,10,430,57.6114,1,measured
Enron,Nomos,10,431,57.401,1,measured
Enron,Nomos,10,432,58.8074,1,measured
Enron,Nomos,10,433,57.4195,1,measured
Enron,Nomos,10,434,57.7164,1,measured
Enron,Nomos,10,435,63.0459,1,measured
Enron,Nomos,10,436,60.1032,1,measured
Enron,Nomos,10,437,63.9027,1,measured
Enron,Nomos,10,438,67.1298,1,measured
Enron,Nomos,10,439,64.2043,1,measured
Enron,Nomos,10,440,63.7131,1,measured
Enron,Nomos,10,441,57.5612,1,measured
Enron,Nomos,10,442,57.253,1,measured
Enron,Nomos,10,443,57.6725,1,measured
Enron,Nomos,10,444,63.0586,1,measured
Enron,Nomos,10,445,64.9307,1,measured
Enron,Nomos,10,446,59.6163,1,measured
