dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,Nomos,10,455,75.7155,1,measured
Crime,Nomos,10,456,74.8239,1,measured
Crime,Nomos,10,457,71.7558,1,measured
Crime,Nomos,10,458,64.3248,1,measured
Crime,Nomos,10,459,64.1282,1,measured
Crime,Nomos,10,460,64.1198,1,measured
Crime,Nomos,10,461,64.3375,1,measured
Crime,Nomos,10,462,64.0303,1,measured
Crime,Nomos,10,463,67.5326,1,measured
Crime,Nomos,10,464,72.0162,1,measured
Crime,Nomos,10,465,64.2395,1,measured
Crime,Nomos,10,466,65.1403,1,measured
Crime,Nomos,10,467,64.3358,1,measured
Crime,Nomos,10,468,64.3296,1,measured
Crime,Nomos,10,469,64.1351,1,measured
Crime,Nomos,10,470,60.9858,1,measured
Crime,Nomos,10,471,63.7417,1,measured
Crime,Nomos,10,472,64.3797,1,measured
Crime,Nomos,10,473,65.6665,1,measured
Crime,Nomos,10,474,77.814,1,measured
Crime,Nomos,10,475,67.7064,1,measured
Crime,Nomos,10,476,65.2587,1,measured
Crime,Nomos,10,477,64.111,1,measured
Crime,Nomos,10,478,66.8308,1,measured
Crime,Nomos,10,479,64.6165,1,measured
Crime,Nomos,10,480,59.1891,1,measured
Crime,Nomos,10,481,62.4503,1,measured
Crime,Nomos,10,482,67.9692,1,measured
Crime,Nomos,10,483,64.274,1,measured
Crime,Nomos,10,484,63.996,1,measured
Crime,Nomos,10,485,64.742,1,measured
Crime,Nomos,10,486,69.8299,1,measured
Crime,Nomos,10,487,70.652,1,measured
Crime,Nomos,10,488,64.1328,1,measured
Crime,Nomos,10,489,64.0749,1,measured
Crime,Nomos,10,490,64.1782,1,measured
Crime,Nomos,10,491,64.445,1,measured
Crime,Nomos,10,492,65.5363,1,measured
Crime,Nomos,10,493,60.9752,1,measured
Crime,Nomos,10,494,57.4681,1,measured
Crime,Nomos,10,495,57.348,1,measured
Crime,Nomos,10,496,57.644,1,measured
Crime,Nomos,10,497,57.7465,1,measured
Crime,Nomos,10,498,59.0652,1,measured
Crime,Nomos,10,499,57.3602,1,measured
Crime,Nomos,10,500,57.4622,1,measured
Crime,Nomos,10,501,58.4126,1,measured
Crime,Nomos,10,502,61.6538,1,measured
Crime,Nomos,10,503,57.5787,1,measured
Crime,Nomos,10,504,57.4492,1,measured
Crime,Nomos,10,505,57.4624,1,measured
Crime,Nomos,10,506,57.4848,1,measured
Crime,Nomos,10,507,57.7368,1,measured
Crime,Nomos,10,508,57.2962,1,measured
Crime,Nomos,10,509,56.6844,1,measured
Crime,Nomos,10,510,57.6748,1,measured
Crime,Nomos,10,511,57.8313,1,measured
Crime,Nomos,10,512,62.7062,1,measured
Crime,Nomos,10,513,64.9381,1,measured
Crime,Nomos,10,514,61.8567,1,measured
Crime,Nomos,10,515,61.2002,1,measured
Crime,Nomos,10,516,57.3214,1,measured
Crime,Nomos,10,517,57.747,1,measured
Crime,Nomos,10,518,58.0883,1,measured
Crime,Nomos,10,519,57.7067,1,measured
Crime,Nomos,10,520,54.914,1,measured
Crime,Nomos,10,521,57.554,1,measured
Crime,Nomos,10,522,58.0301,1,measured
Crime,Nomos,10,523,62.3517,1,measured
Crime,Nomos,10,524,67.898,1,measured
Crime,Nomos,10,525,64.6625,1,measured
Crime,Nomos,10,526,62.8026,1,measured
Crime,Nomos,10,527,57.8485,1,measured
Crime,Nomos,10,528,57.9942,1,measured
Crime,Nomos,10,529,57.4467,1,measured
Crime,Nomos,10,530,58.9947,1,measured
Crime,Nomos,10,531,62.7556,1,measured
Crime,Nomos,10,532,68.5482,1,measured
Crime,Nomos,10,533,64.4628,1,measured
Crime,Nomos,10,534,68.8783,1,measured
Crime,Nomos,10,535,63.9087,1,measured
Crime,Nomos,10,536,61.7855,1,measured
Crime,Nomos,10,537,57.4711,1,measured
Crime,Nomos,10,538,57.3224,1,measured
Crime,Nomos,10,539,57.3245,1,measured
Crime,Nomos,10,540,53.5745,1,measured
Crime,Nomos,10,541,57.4575,1,measured
Crime,Nomos,10,542,59.4816,1,measured
Crime,Nomos,10,543,57.5386,1,measured
Crime,Nomos,10,544,57.4262,1,measured
Crime,Nomos,10,545,53.5763,1,measured
Crime,Nomos,10,546,56.2747,1,measured
Crime,Nomos,10,547,57.5181,1,measured
Crime,Nomos,10,548,57.7481,1,measured
Crime,Nomos,10,549,62.4674,1,measured
Crime,Nomos,10,550,60.9668,1,measured
Crime,Nomos,10,551,57.9479,1,measured
Crime,Nomos,10,552,57.3665,1,measured
Crime,Nomos,10,553,59.1331,1,measured
Crime,Nomos,10,554,57.6554,1,measured
Crime,Nomos,10,555,57.4516,1,measured
Crime,Nomos,10,556,57.6572,1,measured
Crime,Nomos,10,557,53.9364,1,measured
Crime,Nomos,10,558,52.4229,1,measured
Crime,Nomos,10,559,53.9348,1,measured
Crime,Nomos,10,560,52.5822,1,measured
Crime,Nomos,10,561,60.7904,1,measured
Crime,Nomos,10,562,57.9841,1,measured
Crime,Nomos,10,563,58.9472,1,measured
Crime,Nomos,10,564,65.8232,1,measured
Crime,Nomos,10,565,57.2573,1,measured
Crime,Nomos,10,566,57.2288,1,measured
Crime,Nomos,10,567,56.8996,1,measured
Crime,Nomos,10,568,56.0452,1,measured
Crime,Nomos,10,569,52.1864,1,measured
Crime,Nomos,10,570,100.01,1,measured
Crime,Nomos,10,571,57.1749,1,measured
Crime,Nomos,10,572,57.7512,1,measured
Crime,Nomos,10,573,59.0427,1,measured
Crime,Nomos,10,574,58.4582,1,measured
Crime,Nomos,10,575,69.1668,1,measured
Crime,Nomos,10,576,64.1455,1,measured
Crime,Nomos,10,577,57.3557,1,measured
Crime,Nomos,10,578,57.3025,1,measured
Crime,Nomos,10,579,57.9228,1,measured
Crime,Nomos,10,580,52.9224,1,measured
Crime,Nomos,10,581,52.4725,1,measured
Crime,Nomos,10,582,52.3897,1,measured
Crime,Nomos,10,583,54.3102,1,measured
Crime,Nomos,10,584,58.0629,1,measured
Crime,Nomos,10,585,58.4072,1,measured
Crime,Nomos,10,586,56.9666,1,measured
Crime,Nomos,10,587,52.3535,1,measured
Crime,Nomos,10,588,53.5,1,measured
Crime,Nomos,10,589,52.5885,1,measured
Crime,Nomos,10,590,52.2745,1,measured
Crime,Nomos,10,591,52.6373,1,measured
Crime,Nomos,10,592,54.7579,1,measured
Crime,Nomos,10,593,52.658,1,measured
Crime,Nomos,10,594,54.4768,1,measured
Crime,Nomos,10,595,57.8073,1,measured
Crime,Nomos,10,596,58.9978,1,measured
Crime,Nomos,10,597,55.7829,1,measured
Crime,Nomos,10,598,53.6683,1,measured
Crime,Nomos,10,599,57.293,1,measured
Crime,Nomos,10,600,54.743,1,measured
Crime,Nomos,10,601,52.4304,1,measured
Crime,Nomos,10,602,52.2301,1,measured
Crime,Nomos,10,603,52.622,1,measured
Crime,Nomos,10,604,52.4883,1,measured
Crime,Nomos,10,605,53.2819,1,measured
Crime,Nomos,10,606,57.2188,1,measured
