dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,VQNomos,10,276,31.9083,1
Wiki,VQNomos,10,277,31.0735,1
Wiki,VQNomos,10,278,31.2487,1
Wiki,VQNomos,10,279,30.8679,1
Wiki,VQNomos,10,280,33.0614,1
Wiki,VQNomos,10,281,33.5067,1
Wiki,VQNomos,10,282,31.9495,1
Wiki,VQNomos,10,283,34.6226,1
Wiki,VQNomos,10,284,31.0559,1
Wiki,VQNomos,10,285,30.453,1
Wiki,VQNomos,10,286,30.5557,1
Wiki,VQNomos,10,287,30.8316,1
Wiki,VQNomos,10,288,31.3277,1
Wiki,VQNomos,10,289,32.1096,1
Wiki,VQNomos,10,290,31.1319,1
Wiki,VQNomos,10,291,34.3835,1
Wiki,VQNomos,10,292,31.3362,1
Wiki,VQNomos,10,293,31.085,1
Wiki,VQNomos,10,294,40.535,1
Wiki,VQNomos,10,295,32.005,1
Wiki,VQNomos,10,296,32.332,1
Wiki,VQNomos,10,297,34.126,1
Wiki,VQNomos,10,298,34.0425,1
Wiki,VQNomos,10,299,31.7972,1
Wiki,VQNomos,10,300,30.8056,1
Wiki,VQNomos,10,301,32.8476,1
Wiki,VQNomos,10,302,32.6877,1
Wiki,VQNomos,10,303,32.1394,1
Wiki,VQNomos,10,304,31.1868,1
Wiki,VQNomos,10,305,31.6643,1
Wiki,VQNomos,10,306,30.5881,1
Wiki,VQNomos,10,307,32.3343,1
Wiki,VQNomos,10,308,30.211,1
Wiki,VQNomos,10,309,30.7807,1
Wiki,VQNomos,10,310,31.648,1
Wiki,VQNomos,10,311,31.1963,1
Wiki,VQNomos,10,312,31.5577,1
Wiki,VQNomos,10,313,35.9686,1
Wiki,VQNomos,10,314,30.7542,1
Wiki,VQNomos,10,315,35.8079,1
Wiki,VQNomos,10,316,31.4702,1
Wiki,VQNomos,10,317,32.2532,1
Wiki,VQNomos,10,318,31.5652,1
Wiki,VQNomos,10,319,31.1908,1
Wiki,VQNomos,10,320,31.1861,1
Wiki,VQNomos,10,321,35.9829,1
Wiki,VQNomos,10,322,31.6274,1
Wiki,VQNomos,10,323,32.8834,1
Wiki,VQNomos,10,324,36.3829,1
Wiki,VQNomos,10,325,31.2672,1
Wiki,VQNomos,10,326,35.5553,1
Wiki,VQNomos,10,327,31.0634,1
Wiki,VQNomos,10,328,31.739,1
Wiki,VQNomos,10,329,31.3495,1
Wiki,VQNomos,10,330,30.8259,1
Wiki,VQNomos,10,331,33.5532,1
Wiki,VQNomos,10,332,36.0771,1
